year,csd,boro,enrollment_csd,enrollment_boro,enrollment_nyc,classroom_csd,classroom_boro,classroom_nyc,support_csd,support_boro,support_nyc,leadership_csd,leadership_boro,leadership_nyc,ancillary_csd,ancillary_boro,ancillary_nyc,building_csd,building_boro,building_nyc,grand_total_csd,grand_total_boro,grand_total_nyc,weight
2009,32,Brooklyn,17000,304138,1029459,9951.067043595,9312.896484375,9782.921875,2518.855235349,2505.966308594,2786.751708984,2063.845169554,1727.274902344,1835.555175781,1393.530637157,1421.84753418,1725.502197266,1346.563611111,1347.436401367,1394.52722168,18921.52640154,17962.80273438,19187.00585938,0.0558957
2009,1,Manhattan,12687,154457,1029459,9719.88223839,9268.125976563,9782.921875,3175.787964181,2655.177978516,2786.751708984,1741.185671105,1870.001464844,1835.555175781,1383.291847698,1262.68762207,1725.502197266,1501.727028618,1654.626831055,1394.52722168,19170.16312815,18414.4296875,19187.00585938,0.0821394
2009,2,Manhattan,62466,154457,1029459,8523.218679656,9268.125976563,9782.921875,2368.732751725,2655.177978516,2786.751708984,1752.032654257,1870.001464844,1835.555175781,1066.587602464,1262.68762207,1725.502197266,1856.961967769,1654.626831055,1394.52722168,17288.15451863,18414.4296875,19187.00585938,0.4044232
2009,3,Manhattan,23505,154457,1029459,8907.645940339,9268.125976563,9782.921875,2655.955676185,2655.177978516,2786.751708984,1808.41662808,1870.001464844,1835.555175781,1184.735423355,1262.68762207,1725.502197266,1560.952230594,1654.626831055,1394.52722168,17810.50353142,18414.4296875,19187.00585938,0.1521783
2009,4,Manhattan,14810,154457,1029459,10089.88317852,9268.125976563,9782.921875,3262.108006333,2655.177978516,2786.751708984,1993.606479015,1870.001464844,1835.555175781,1446.818772352,1262.68762207,1725.502197266,1569.174659379,1654.626831055,1394.52722168,20064.23962942,18414.4296875,19187.00585938,0.0958843
2009,5,Manhattan,14019,154457,1029459,10237.31855028,9268.125976563,9782.921875,2892.700428422,2655.177978516,2786.751708984,2221.134241197,1870.001464844,1835.555175781,1502.074921353,1262.68762207,1725.502197266,1558.740533636,1654.626831055,1394.52722168,20099.82394411,18414.4296875,19187.00585938,0.0907631
2009,6,Manhattan,26970,154457,1029459,10140.0481142,9268.125976563,9782.921875,2616.296974226,2655.177978516,2786.751708984,2007.107145628,1870.001464844,1835.555175781,1502.539181652,1262.68762207,1725.502197266,1436.324214018,1654.626831055,1394.52722168,19411.83651274,18414.4296875,19187.00585938,0.1746117
2009,24,Queens,52399,268918,1029459,8513.995348922,8513.245117188,9782.921875,1941.2469734,2075.886474609,2786.751708984,1507.733262716,1553.480834961,1835.555175781,1552.388101557,1537.098754883,1725.502197266,1199.796833922,1236.056274414,1394.52722168,16275.02234354,16497.7734375,19187.00585938,0.1948512
2009,25,Queens,31825,268918,1029459,8849.066294718,8513.245117188,9782.921875,2205.514630885,2075.886474609,2786.751708984,1578.742927172,1553.480834961,1835.555175781,1685.168013351,1537.098754883,1725.502197266,1251.437911374,1236.056274414,1394.52722168,17198.24822048,16497.7734375,19187.00585938,0.1183446
2009,26,Queens,32855,268918,1029459,7511.87741845,8513.245117188,9782.921875,2029.161873286,2075.886474609,2786.751708984,1458.46109906,1553.480834961,1835.555175781,1321.121824157,1537.098754883,1725.502197266,1123.646922405,1236.056274414,1394.52722168,15038.03826325,16497.7734375,19187.00585938,0.1221748
2009,27,Queens,46953,268918,1029459,8565.167623811,8513.245117188,9782.921875,2089.771864861,2075.886474609,2786.751708984,1607.970322898,1553.480834961,1835.555175781,1536.173243264,1537.098754883,1725.502197266,1238.359671078,1236.056274414,1394.52722168,16600.01561155,16497.7734375,19187.00585938,0.1745997
2009,28,Queens,36913,268918,1029459,8426.596575582,8513.245117188,9782.921875,2059.003080111,2075.886474609,2786.751708984,1559.872047478,1553.480834961,1835.555175781,1415.106689892,1537.098754883,1725.502197266,1234.895066959,1236.056274414,1394.52722168,16286.04658535,16497.7734375,19187.00585938,0.1372649
2009,29,Queens,28430,268918,1029459,8716.144178029,8513.245117188,9782.921875,2030.962587917,2075.886474609,2786.751708984,1652.573826762,1553.480834961,1835.555175781,1666.43475718,1537.098754883,1725.502197266,1258.735271885,1236.056274414,1394.52722168,16886.7043403,16497.7734375,19187.00585938,0.10572
2009,30,Queens,39543,268918,1029459,8947.337045076,8513.245117188,9782.921875,2220.36535257,2075.886474609,2786.751708984,1530.807968662,1553.480834961,1835.555175781,1599.107166418,1537.098754883,1725.502197266,1347.165902132,1236.056274414,1394.52722168,17238.6524035,16497.7734375,19187.00585938,0.1470448
2009,31,Staten Island,60279,60279,1029459,8729.71032915,8729.709960938,9782.921875,2796.217062505,2796.217041016,2786.751708984,1420.999888201,1420.99987793,1835.555175781,2055.74881468,2055.748779297,1725.502197266,1233.066334937,1233.06640625,1394.52722168,17863.61868519,17863.61914063,19187.00585938,1
2010,7,Bronx,19668,211876,1038731,10208.56041131,9260.00390625,9537.625976563,3089.753215314,2527.785888672,2731.788330078,2181.271890515,2055.411376953,1821.478027344,1667.48085465,1696.219604492,1758.227050781,1580.682074223,1497.275268555,1463.448730469,20871.91687683,19128.76171875,19393.58984375,0.0928279
2010,8,Bronx,33148,211876,1038731,9011.938257311,9260.00390625,9537.625976563,2457.838180478,2527.785888672,2731.788330078,1932.313407252,2055.411376953,1821.478027344,1658.524926874,1696.219604492,1758.227050781,1361.582461157,1497.275268555,1463.448730469,18548.56595822,19128.76171875,19393.58984375,0.15645
2010,9,Bronx,36231,211876,1038731,9681.706965379,9260.00390625,9537.625976563,2475.193816579,2527.785888672,2731.788330078,2270.425934851,2055.411376953,1821.478027344,1767.943941682,1696.219604492,1758.227050781,1705.911436812,1497.275268555,1463.448730469,19992.26998402,19128.76171875,19393.58984375,0.171001
2010,10,Bronx,58762,211876,1038731,9052.477847176,9260.00390625,9537.625976563,2382.34128141,2527.785888672,2731.788330078,1975.434211974,2055.411376953,1821.478027344,1587.254774239,1696.219604492,1758.227050781,1476.905308335,1497.275268555,1463.448730469,18533.70788668,19128.76171875,19393.58984375,0.2773415
2010,11,Bronx,40339,211876,1038731,8713.828199962,9260.00390625,9537.625976563,2444.938066862,2527.785888672,2731.788330078,1864.368398566,2055.411376953,1821.478027344,1752.15257393,1696.219604492,1758.227050781,1362.401235525,1497.275268555,1463.448730469,18218.88277334,19128.76171875,19393.58984375,0.1903897
2010,12,Bronx,23728,211876,1038731,9618.854571718,9260.00390625,9537.625976563,2741.031744707,2527.785888672,2731.788330078,2317.588452442,2055.411376953,1821.478027344,1837.942378155,1696.219604492,1758.227050781,1578.868622837,1497.275268555,1463.448730469,20196.37548148,19128.76171875,19393.58984375,0.11199
2010,13,Brooklyn,22587,305336,1038731,8663.729871797,8964.155273438,9537.625976563,2053.056330811,2447.890869141,2731.788330078,1999.483583415,1711.530151367,1821.478027344,1350.01707731,1446.126708984,1758.227050781,1660.491882749,1406.112548828,1463.448730469,17868.59153704,18027.6015625,19393.58984375,0.0739742
2010,14,Brooklyn,21442,305336,1038731,9117.719732305,8964.155273438,9537.625976563,2564.322502616,2447.890869141,2731.788330078,1905.88220568,1711.530151367,1821.478027344,1450.927636071,1446.126708984,1758.227050781,1459.373430343,1406.112548828,1463.448730469,18566.60584731,18027.6015625,19393.58984375,0.0702243
2010,15,Brooklyn,27220,305336,1038731,9207.033911074,8964.155273438,9537.625976563,2741.312410391,2447.890869141,2731.788330078,1689.624443331,1711.530151367,1821.478027344,1349.355333969,1446.126708984,1758.227050781,1455.675991208,1406.112548828,1463.448730469,18489.62001704,18027.6015625,19393.58984375,0.0891477
2010,16,Brooklyn,11031,305336,1038731,9430.848985764,8964.155273438,9537.625976563,3058.12633345,2447.890869141,2731.788330078,1932.256117589,1711.530151367,1821.478027344,1494.486843496,1446.126708984,1758.227050781,1718.322252522,1406.112548828,1463.448730469,19705.45775133,18027.6015625,19393.58984375,0.0361274
2010,17,Brooklyn,28647,305336,1038731,9538.282200243,8964.155273438,9537.625976563,2603.777578733,2447.890869141,2731.788330078,1788.130778045,1711.530151367,1821.478027344,1441.863534911,1446.126708984,1758.227050781,1514.83290237,1406.112548828,1463.448730469,18927.67760469,18027.6015625,19393.58984375,0.0938212
2010,18,Brooklyn,19490,305336,1038731,8979.783597267,8964.155273438,9537.625976563,2778.490120373,2447.890869141,2731.788330078,1795.237378359,1711.530151367,1821.478027344,1552.68895251,1446.126708984,1758.227050781,1595.893122995,1406.112548828,1463.448730469,18797.07343748,18027.6015625,19393.58984375,0.0638313
2010,19,Brooklyn,27526,305336,1038731,9180.577421045,8964.155273438,9537.625976563,2325.733943608,2447.890869141,2731.788330078,1953.060841097,1711.530151367,1821.478027344,1522.779251331,1446.126708984,1758.227050781,1463.230873407,1406.112548828,1463.448730469,18532.10823324,18027.6015625,19393.58984375,0.0901499
2010,20,Brooklyn,44490,305336,1038731,8461.996753466,8964.155273438,9537.625976563,2030.799643422,2447.890869141,2731.788330078,1347.283612372,1711.530151367,1821.478027344,1437.52100289,1446.126708984,1758.227050781,1093.859993233,1406.112548828,1463.448730469,16368.10089891,18027.6015625,19393.58984375,0.1457083
2010,21,Brooklyn,35186,305336,1038731,8936.545006556,8964.155273438,9537.625976563,2465.625488599,2447.890869141,2731.788330078,1547.943001878,1711.530151367,1821.478027344,1463.890164375,1446.126708984,1758.227050781,1298.244079328,1406.112548828,1463.448730469,17767.6905358,18027.6015625,19393.58984375,0.115237
2010,22,Brooklyn,38293,305336,1038731,8347.624838015,8964.155273438,9537.625976563,2497.429048304,2447.890869141,2731.788330078,1397.154251892,1711.530151367,1821.478027344,1356.851877418,1446.126708984,1758.227050781,1240.577813219,1406.112548828,1463.448730469,16838.48819001,18027.6015625,19393.58984375,0.1254127
2010,23,Brooklyn,12495,305336,1038731,9536.72595223,8964.155273438,9537.625976563,2561.296308887,2447.890869141,2731.788330078,2086.326785179,1711.530151367,1821.478027344,1742.950489963,1446.126708984,1758.227050781,1691.184836951,1406.112548828,1463.448730469,19660.20017359,18027.6015625,19393.58984375,0.0409221
2010,32,Brooklyn,16929,305336,1038731,9483.494278098,8964.155273438,9537.625976563,2375.529113135,2447.890869141,2731.788330078,2085.59341557,1711.530151367,1821.478027344,1420.812724253,1446.126708984,1758.227050781,1429.627240057,1406.112548828,1463.448730469,18877.77686426,18027.6015625,19393.58984375,0.0554438
2010,1,Manhattan,12821,154407,1038731,9267.105112061,8938.862304688,9537.625976563,3194.052235819,2539.294677734,2731.788330078,1736.614411989,1908.787231445,1821.478027344,1349.895665335,1274.715087891,1758.227050781,1409.667798526,1717.876098633,1463.448730469,19006.92053506,18491.3515625,19393.58984375,0.0830338
2010,2,Manhattan,62405,154407,1038731,8346.737242891,8938.862304688,9537.625976563,2174.151265144,2539.294677734,2731.788330078,1825.537039062,1908.787231445,1821.478027344,1057.89660459,1274.715087891,1758.227050781,1974.228282654,1717.876098633,1463.448730469,17503.75996414,18491.3515625,19393.58984375,0.4041591
2010,3,Manhattan,23623,154407,1038731,8576.521512822,8938.862304688,9537.625976563,2563.777488651,2539.294677734,2731.788330078,1854.506124291,1908.787231445,1821.478027344,1205.77950905,1274.715087891,1758.227050781,1578.469709914,1717.876098633,1463.448730469,17869.47654296,18491.3515625,19393.58984375,0.1529918
2010,4,Manhattan,14946,154407,1038731,9573.769234462,8938.862304688,9537.625976563,3257.152873085,2539.294677734,2731.788330078,1981.11191074,1908.787231445,1821.478027344,1487.125787438,1274.715087891,1758.227050781,1566.13794107,1717.876098633,1463.448730469,20009.84907684,18491.3515625,19393.58984375,0.0967961
2010,5,Manhattan,14156,154407,1038731,9957.344291825,8938.862304688,9537.625976563,2776.449054737,2539.294677734,2731.788330078,2218.818260248,1908.787231445,1821.478027344,1539.174959689,1274.715087891,1758.227050781,1500.890831293,1717.876098633,1463.448730469,20045.40301859,18491.3515625,19393.58984375,0.0916798
2010,6,Manhattan,26456,154407,1038731,9596.398168377,8938.862304688,9537.625976563,2528.994138335,2539.294677734,2731.788330078,2030.316092604,1908.787231445,1821.478027344,1549.76609193,1274.715087891,1758.227050781,1588.854094591,1717.876098633,1463.448730469,19436.93397491,18491.3515625,19393.58984375,0.1713394
2010,24,Queens,54418,275116,1038731,8366.293948586,8332.703125,9537.625976563,1832.775409181,1966.411010742,2731.788330078,1427.818249733,1513.959838867,1821.478027344,1555.029734133,1557.081054688,1758.227050781,1299.293903657,1288.741333008,1463.448730469,16452.83592538,16679.20507813,19393.58984375,0.1978002
2010,25,Queens,33708,275116,1038731,8535.982353013,8332.703125,9537.625976563,2024.725798203,1966.411010742,2731.788330078,1504.898070607,1513.959838867,1821.478027344,1701.615944171,1557.081054688,1758.227050781,1281.895667411,1288.741333008,1463.448730469,17116.88543365,16679.20507813,19393.58984375,0.1225229
2010,26,Queens,32847,275116,1038731,7440.595069872,8332.703125,9537.625976563,1922.686221265,1966.411010742,2731.788330078,1428.22715358,1513.959838867,1821.478027344,1379.573930324,1557.081054688,1758.227050781,1182.542065254,1288.741333008,1463.448730469,15381.94463162,16679.20507813,19393.58984375,0.1193933
2010,27,Queens,47408,275116,1038731,8367.949948807,8332.703125,9537.625976563,2019.598629276,1966.411010742,2731.788330078,1614.561684713,1513.959838867,1821.478027344,1542.29504625,1557.081054688,1758.227050781,1325.445048199,1288.741333008,1463.448730469,16892.7666575,16679.20507813,19393.58984375,0.17232
2010,28,Queens,37338,275116,1038731,8308.111958828,8332.703125,9537.625976563,1931.807011059,1966.411010742,2731.788330078,1515.901407744,1513.959838867,1821.478027344,1457.184206865,1557.081054688,1758.227050781,1277.866617917,1288.741333008,1463.448730469,16500.50960093,16679.20507813,19393.58984375,0.1357173
2010,29,Queens,28910,275116,1038731,8481.66790043,8332.703125,9537.625976563,1892.056167515,1966.411010742,2731.788330078,1639.366914276,1513.959838867,1821.478027344,1689.948768019,1557.081054688,1758.227050781,1304.595935056,1288.741333008,1463.448730469,17020.27140738,16679.20507813,19393.58984375,0.1050829
2010,30,Queens,40487,275116,1038731,8717.116845964,8332.703125,9537.625976563,2155.678559125,1966.411010742,2731.788330078,1497.703212609,1513.959838867,1821.478027344,1598.081058564,1557.081054688,1758.227050781,1322.14656612,1288.741333008,1463.448730469,17342.72414216,16679.20507813,19393.58984375,0.1471634
2010,31,Staten Island,61388,61388,1038731,8621.761999925,8621.76171875,9537.625976563,2879.359476565,2879.359619141,2731.788330078,1404.801660262,1404.801635742,1821.478027344,2040.782182594,2040.782226563,1758.227050781,1310.737617674,1310.737670898,1463.448730469,18294.39665531,18294.39648438,19393.58984375,1
2011,7,Bronx,20406,212620,1043886,9598.308155257,8950.198242188,9203.166992188,3121.622960252,2538.38671875,2732.753417969,2108.923450925,1932.467651367,1733.231689453,1549.014595619,1600.829589844,1693.887573242,1421.52772182,1348.190551758,1397.708251953,20099.72356233,18610.52734375,18983.16210938,0.095974
2011,8,Bronx,32794,212620,1043886,8831.554580747,8950.198242188,9203.166992188,2523.691831432,2538.38671875,2732.753417969,1838.351343435,1932.467651367,1733.231689453,1566.608691466,1600.829589844,1693.887573242,1300.430713772,1348.190551758,1397.708251953,18309.07124076,18610.52734375,18983.16210938,0.1542376
2011,9,Bronx,35949,212620,1043886,9334.974760334,8950.198242188,9203.166992188,2449.006011798,2538.38671875,2732.753417969,2181.94864552,1932.467651367,1733.231689453,1722.30085804,1600.829589844,1693.887573242,1369.356829573,1348.190551758,1397.708251953,19319.08379479,18610.52734375,18983.16210938,0.1690763
2011,10,Bronx,59276,212620,1043886,8696.619455087,8950.198242188,9203.166992188,2380.504638459,2538.38671875,2732.753417969,1817.114353172,1932.467651367,1733.231689453,1459.765310471,1600.829589844,1693.887573242,1313.144136701,1348.190551758,1397.708251953,17894.95941789,18610.52734375,18983.16210938,0.2787884
2011,11,Bronx,39969,212620,1043886,8590.158037436,8950.198242188,9203.166992188,2469.329870684,2538.38671875,2732.753417969,1784.619633818,1932.467651367,1733.231689453,1693.166004241,1600.829589844,1693.887573242,1280.240110511,1348.190551758,1397.708251953,18008.00850376,18610.52734375,18983.16210938,0.1879833
2011,12,Bronx,24226,212620,1043886,9208.388602419,8950.198242188,9203.166992188,2699.877208976,2538.38671875,2732.753417969,2067.203435371,1932.467651367,1733.231689453,1703.361448038,1600.829589844,1693.887573242,1517.518242161,1348.190551758,1397.708251953,19457.68656175,18610.52734375,18983.16210938,0.1139404
2011,13,Brooklyn,23218,305587,1043886,8457.019314362,8588.397460938,9203.166992188,2071.244027154,2428.104736328,2732.753417969,1911.05455837,1610.990966797,1733.231689453,1285.234572293,1383.357910156,1693.887573242,1613.166464518,1362.272949219,1397.708251953,17557.17564787,17574.21484375,18983.16210938,0.0759784
2011,14,Brooklyn,21672,305587,1043886,9014.065285639,8588.397460938,9203.166992188,2541.286657779,2428.104736328,2732.753417969,1826.356332775,1610.990966797,1733.231689453,1390.04711219,1383.357910156,1693.887573242,1476.615729916,1362.272949219,1397.708251953,18471.75698269,17574.21484375,18983.16210938,0.0709192
2011,15,Brooklyn,27629,305587,1043886,9034.100590892,8588.397460938,9203.166992188,2780.763521588,2428.104736328,2732.753417969,1589.06750546,1610.990966797,1733.231689453,1268.543314041,1383.357910156,1693.887573242,1321.226540609,1362.272949219,1397.708251953,18193.98178351,17574.21484375,18983.16210938,0.0904129
2011,16,Brooklyn,10832,305587,1043886,9306.910869607,8588.397460938,9203.166992188,3189.677283604,2428.104736328,2732.753417969,2010.972170792,1610.990966797,1733.231689453,1533.483707918,1383.357910156,1693.887573242,1777.161892889,1362.272949219,1397.708251953,20101.28590157,17574.21484375,18983.16210938,0.0354465
2011,17,Brooklyn,28077,305587,1043886,8829.165375326,8588.397460938,9203.166992188,2551.863521758,2428.104736328,2732.753417969,1676.47633749,1610.990966797,1733.231689453,1373.416265087,1383.357910156,1693.887573242,1471.907667678,1362.272949219,1397.708251953,18112.5217716,17574.21484375,18983.16210938,0.0918789
2011,18,Brooklyn,19108,305587,1043886,8471.59522637,8588.397460938,9203.166992188,2738.595027671,2428.104736328,2732.753417969,1635.752996564,1610.990966797,1733.231689453,1473.740073145,1383.357910156,1693.887573242,1564.867398145,1362.272949219,1397.708251953,18131.21506999,17574.21484375,18983.16210938,0.0625288
2011,19,Brooklyn,26778,305587,1043886,9168.251005628,8588.397460938,9203.166992188,2326.830572314,2428.104736328,2732.753417969,1893.884121091,1610.990966797,1733.231689453,1456.371378923,1383.357910156,1693.887573242,1476.681819629,1362.272949219,1397.708251953,18583.19077479,17574.21484375,18983.16210938,0.0876281
2011,20,Brooklyn,46301,305587,1043886,7982.660992602,8588.397460938,9203.166992188,2007.618959418,2428.104736328,2732.753417969,1279.5452125,1610.990966797,1733.231689453,1385.920864094,1383.357910156,1693.887573242,955.9120218962,1362.272949219,1397.708251953,15751.53504117,17574.21484375,18983.16210938,0.1515149
2011,21,Brooklyn,35616,305587,1043886,8265.537429046,8588.397460938,9203.166992188,2408.178960298,2428.104736328,2732.753417969,1363.541356902,1610.990966797,1733.231689453,1374.952466919,1383.357910156,1693.887573242,1255.603228832,1362.272949219,1397.708251953,16840.00904341,17574.21484375,18983.16210938,0.1165495
2011,22,Brooklyn,37884,305587,1043886,7984.972657309,8588.397460938,9203.166992188,2414.669834247,2428.104736328,2732.753417969,1290.574541915,1610.990966797,1733.231689453,1312.515001176,1383.357910156,1693.887573242,1250.338933949,1362.272949219,1397.708251953,16385.54698269,17574.21484375,18983.16210938,0.1239712
2011,23,Brooklyn,12295,305587,1043886,9217.429370099,8588.397460938,9203.166992188,2651.954335438,2428.104736328,2732.753417969,1996.420494928,1610.990966797,1733.231689453,1585.86437554,1383.357910156,1693.887573242,1607.167461037,1362.272949219,1397.708251953,19339.11179678,17574.21484375,18983.16210938,0.040234
2011,32,Brooklyn,16177,305587,1043886,9104.179640617,8588.397460938,9203.166992188,2371.193960531,2428.104736328,2732.753417969,2001.111221536,1610.990966797,1733.231689453,1423.596759238,1383.357910156,1693.887573242,1496.246143004,1362.272949219,1397.708251953,18658.79888729,17574.21484375,18983.16210938,0.0529375
2011,1,Manhattan,13108,153992,1043886,8872.739444711,8684.423828125,9203.166992188,3111.948099861,2534.861328125,2732.753417969,1629.541337934,1823.575073242,1733.231689453,1294.442381373,1233.51965332,1693.887573242,1263.458836979,1668.650390625,1397.708251953,18332.42167695,18175.82421875,18983.16210938,0.0851213
2011,2,Manhattan,62209,153992,1043886,8200.10511509,8684.423828125,9203.166992188,2239.394494253,2534.861328125,2732.753417969,1751.612174899,1823.575073242,1733.231689453,1031.281130473,1233.51965332,1693.887573242,1971.740516878,1668.650390625,1397.708251953,17427.85903431,18175.82421875,18983.16210938,0.4039755
2011,3,Manhattan,23132,153992,1043886,8478.559164586,8684.423828125,9203.166992188,2543.950783387,2534.861328125,2732.753417969,1831.072849804,1823.575073242,1733.231689453,1203.959023045,1233.51965332,1693.887573242,1533.896799109,1668.650390625,1397.708251953,17809.7137725,18175.82421875,18983.16210938,0.1502156
2011,4,Manhattan,14728,153992,1043886,9307.737673267,8684.423828125,9203.166992188,3190.974592969,2534.861328125,2732.753417969,1825.091650906,1823.575073242,1733.231689453,1520.649903714,1233.51965332,1693.887573242,1631.572603261,1668.650390625,1397.708251953,19722.90718654,18175.82421875,18983.16210938,0.0956413
2011,5,Manhattan,14051,153992,1043886,9438.319395002,8684.423828125,9203.166992188,2687.033223432,2534.861328125,2732.753417969,2167.580719208,1823.575073242,1733.231689453,1414.131077152,1233.51965332,1693.887573242,1464.392090847,1668.650390625,1397.708251953,19398.38918257,18175.82421875,18983.16210938,0.091245
2011,6,Manhattan,26764,153992,1043886,9157.053651224,8684.423828125,9203.166992188,2490.196996735,2534.861328125,2732.753417969,1897.956823365,1823.575073242,1733.231689453,1446.479322603,1233.51965332,1693.887573242,1406.715179213,1668.650390625,1397.708251953,18660.89699196,18175.82421875,18983.16210938,0.1738012
2011,24,Queens,56086,280089,1043886,8058.408641973,8085.194335938,9203.166992188,1797.691499027,1938.806640625,2732.753417969,1370.193846773,1436.88269043,1733.231689453,1498.202342189,1500.83190918,1693.887573242,1165.057237402,1230.685424805,1397.708251953,15978.35323056,16326.90722656,18983.16210938,0.2002435
2011,25,Queens,35365,280089,1043886,8131.645271196,8085.194335938,9203.166992188,1938.514335909,1938.806640625,2732.753417969,1412.386713438,1436.88269043,1733.231689453,1592.216950534,1500.83190918,1693.887573242,1242.09077024,1230.685424805,1397.708251953,16464.20795553,16326.90722656,18983.16210938,0.1262634
2011,26,Queens,32537,280089,1043886,7328.802270397,8085.194335938,9203.166992188,1975.506003163,1938.806640625,2732.753417969,1360.709743007,1436.88269043,1733.231689453,1379.507342535,1500.83190918,1693.887573242,1197.184207303,1230.685424805,1397.708251953,15379.87142726,16326.90722656,18983.16210938,0.1161666
2011,27,Queens,47691,280089,1043886,8143.775636012,8085.194335938,9203.166992188,2004.936265884,1938.806640625,2732.753417969,1508.267362626,1436.88269043,1733.231689453,1491.3497863,1500.83190918,1693.887573242,1259.90301206,1230.685424805,1397.708251953,16574.11873817,16326.90722656,18983.16210938,0.1702709
2011,28,Queens,38752,280089,1043886,8047.635701198,8085.194335938,9203.166992188,1899.203768614,1938.806640625,2732.753417969,1484.452439456,1436.88269043,1733.231689453,1399.110347585,1500.83190918,1693.887573242,1300.636585857,1230.685424805,1397.708251953,16235.84530912,16326.90722656,18983.16210938,0.138356
2011,29,Queens,28477,280089,1043886,8333.937504707,8085.194335938,9203.166992188,1901.868050081,1938.806640625,2732.753417969,1547.200385688,1436.88269043,1733.231689453,1643.739439923,1500.83190918,1693.887573242,1296.614348378,1230.685424805,1397.708251953,16867.81955276,16326.90722656,18983.16210938,0.1016713
2011,30,Queens,41181,280089,1043886,8474.900462992,8085.194335938,9203.166992188,2088.477712535,1938.806640625,2732.753417969,1405.211018991,1436.88269043,1733.231689453,1529.673436998,1500.83190918,1693.887573242,1191.489646517,1230.685424805,1397.708251953,16857.31382471,16326.90722656,18983.16210938,0.1470283
2011,31,Staten Island,61603,61603,1043886,8123.5525517,8123.552246094,9203.166992188,2878.485323299,2878.485351563,2732.753417969,1302.40270176,1302.402709961,1733.231689453,1875.0027888,1875.002807617,1693.887573242,1311.17504434,1311.175048828,1397.708251953,17635.72682373,17635.7265625,18983.16210938,1
2012,7,Bronx,20396,211371,1041437,9405.425769759,8915.005859375,9143.620117188,3177.764316533,2598.993652344,2786.446044922,2029.33374191,1864.169799805,1664.660522461,1561.123259463,1577.546386719,1697.617919922,1379.704157678,1275.994262695,1325.340820313,19578.43297705,18238.63085938,18622.6953125,0.0964938
2012,8,Bronx,32216,211371,1041437,8994.919170598,8915.005859375,9143.620117188,2629.866650112,2598.993652344,2786.446044922,1844.472218773,1864.169799805,1664.660522461,1519.503631736,1577.546386719,1697.617919922,1194.353644152,1275.994262695,1325.340820313,18212.7838962,18238.63085938,18622.6953125,0.1524145
2012,9,Bronx,35864,211371,1041437,9162.757500558,8915.005859375,9143.620117188,2476.549185813,2598.993652344,2786.446044922,2036.064159045,1864.169799805,1664.660522461,1711.826093018,1577.546386719,1697.617919922,1271.879740129,1275.994262695,1325.340820313,18672.77308722,18238.63085938,18622.6953125,0.1696732
2012,10,Bronx,58997,211371,1041437,8584.392019933,8915.005859375,9143.620117188,2448.136667966,2598.993652344,2786.446044922,1725.38859603,1864.169799805,1664.660522461,1425.396443887,1577.546386719,1697.617919922,1316.646202349,1275.994262695,1325.340820313,17487.08854688,18238.63085938,18622.6953125,0.2791159
2012,11,Bronx,39545,211371,1041437,8603.470147933,8915.005859375,9143.620117188,2526.621014035,2598.993652344,2786.446044922,1761.071235302,1864.169799805,1664.660522461,1664.075205462,1577.546386719,1697.617919922,1213.719762296,1275.994262695,1325.340820313,17763.09164243,18238.63085938,18622.6953125,0.1870881
2012,12,Bronx,24353,211371,1041437,9340.519812754,8915.005859375,9143.620117188,2736.728164908,2598.993652344,2786.446044922,2002.376832423,1864.169799805,1664.660522461,1698.421549706,1577.546386719,1697.617919922,1305.835831314,1275.994262695,1325.340820313,19104.24038106,18238.63085938,18622.6953125,0.1152145
2012,13,Brooklyn,23347,302944,1041437,8187.555146271,8466.219726563,9143.620117188,2002.757099413,2450.721435547,2786.446044922,1735.292799931,1539.884887695,1664.660522461,1268.46134407,1375.111938477,1697.617919922,1514.173341329,1290.006347656,1325.340820313,16704.36484345,17090.65625,18622.6953125,0.077067
2012,14,Brooklyn,21835,302944,1041437,8781.841218228,8466.219726563,9143.620117188,2531.355988093,2450.721435547,2786.446044922,1746.12814289,1539.884887695,1664.660522461,1389.610762537,1375.111938477,1697.617919922,1558.110648042,1290.006347656,1325.340820313,17994.69809938,17090.65625,18622.6953125,0.072076
2012,15,Brooklyn,28446,302944,1041437,8634.063172327,8466.219726563,9143.620117188,2745.099662518,2450.721435547,2786.446044922,1452.042501582,1539.884887695,1664.660522461,1243.386275751,1375.111938477,1697.617919922,1126.530443648,1290.006347656,1325.340820313,17168.83502074,17090.65625,18622.6953125,0.0938985
2012,16,Brooklyn,10354,302944,1041437,9363.172203979,8466.219726563,9143.620117188,3246.643615994,2450.721435547,2786.446044922,1981.422059108,1539.884887695,1664.660522461,1615.687656944,1375.111938477,1697.617919922,1515.934614642,1290.006347656,1325.340820313,19704.87328569,17090.65625,18622.6953125,0.0341779
2012,17,Brooklyn,27353,302944,1041437,8730.860344386,8466.219726563,9143.620117188,2603.562022447,2450.721435547,2786.446044922,1670.004313969,1539.884887695,1664.660522461,1362.10825138,1375.111938477,1697.617919922,1432.195920009,1290.006347656,1325.340820313,17785.20367053,17090.65625,18622.6953125,0.0902906
